 DANE ; DEPARTAMENTO ; MUNICIPIO ; COD EPS ; NOMBRE EPS ; NIT IPS ; NOMBRE IPS ; FORMA DE CONTRATACIÓN ; VALOR ORDENADO $ ;" TOTAL GIRO 
 NOVIEMBRE 2024 $ "
05480;ANTIOQUIA;MUTATA;EPSS37;Nueva Eps;890981268;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION;Capitación ; 40,737,244.00   ; 40,737,244.00   
05480;ANTIOQUIA;MUTATA;EPSS40;Savia Salud;890981268;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION;Capitación ; 437,070,496.00   ; 437,070,496.00   
05480;ANTIOQUIA;MUTATA;EPSS41;Nueva Eps;890981268;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION;Capitación ; 47,734,720.00   ; 47,734,720.00   
05480;ANTIOQUIA;MUTATA;ESS024;Coosalud;890981268;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION;Capitación ; 28,565,993.00   ; 28,565,993.00   
05483;ANTIOQUIA;NARIÑO;EPSS37;Nueva Eps;890981652;E.S.E. HOSPITAL SAN JOAQUIN;Capitación ; 6,606,600.00   ; 6,606,600.00   
05483;ANTIOQUIA;NARIÑO;EPSS40;Savia Salud;890981652;E.S.E. HOSPITAL SAN JOAQUIN;Capitación ; 204,515,226.00   ; 204,515,226.00   
05483;ANTIOQUIA;NARIÑO;ESS024;Coosalud;890981652;E.S.E. HOSPITAL SAN JOAQUIN;Capitación ; 12,207,225.00   ; 12,207,225.00   
05490;ANTIOQUIA;NECOCLI;CCF033;Familiar de Colombia;890985603;E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ;Capitación ; 30,764,106.00   ; 30,764,106.00   
05490;ANTIOQUIA;NECOCLI;EPSS37;Nueva Eps;811045925;SALUD DARIEN I.P.S. S.A.;Capitación ; 38,086,694.00   ; 38,086,694.00   
05490;ANTIOQUIA;NECOCLI;EPSS37;Nueva Eps;890985603;E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ;Capitación ; 128,976,862.00   ; 128,976,862.00   
05490;ANTIOQUIA;NECOCLI;EPSS40;Savia Salud;890985603;E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ;Capitación ; 531,447,576.00   ; 531,447,576.00   
05490;ANTIOQUIA;NECOCLI;EPSS41;Nueva Eps;890985603;E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ;Capitación ; 438,190,986.00   ; 438,190,986.00   
05490;ANTIOQUIA;NECOCLI;ESS024;Coosalud;890985603;E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ;Capitación ; 158,957,820.00   ; 158,957,820.00   
05495;ANTIOQUIA;NECHI;ESS024;Coosalud;800138011;ESE HOSPITAL LA MISERICORDIA;Capitación ; 382,466,368.00   ; 382,466,368.00   
05501;ANTIOQUIA;OLAYA;EPSS40;Savia Salud;800202398;ESE HOSPITAL SAN MIGUEL;Capitación ; 37,167,838.00   ; 37,167,838.00   
05541;ANTIOQUIA;PEÑOL;EPSS37;Nueva Eps;890980486;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS;Capitación ; 88,800,366.00   ; 88,800,366.00   
05541;ANTIOQUIA;PEÑOL;EPSS40;Savia Salud;890980486;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS;Capitación ; 219,208,385.00   ; 219,208,385.00   
05543;ANTIOQUIA;PEQUE;EPSS40;Savia Salud;890983675;E.S.E. HOSPITAL SAN FRANCISCO;Capitación ; 82,251,819.00   ; 82,251,819.00   
05543;ANTIOQUIA;PEQUE;ESS024;Coosalud;890983675;E.S.E. HOSPITAL SAN FRANCISCO;Capitación ; 100,420,874.00   ; 100,420,874.00   
05576;ANTIOQUIA;PUEBLORRICO;EPSS40;Savia Salud;890981532;E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE PUEBLO RICO;Capitación ; 24,545,752.00   ; 24,545,752.00   
05576;ANTIOQUIA;PUEBLORRICO;ESS024;Coosalud;890981532;E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE PUEBLO RICO;Capitación ; 69,406,050.00   ; 69,406,050.00   
05579;ANTIOQUIA;PUERTO BERRIO;EPSS37;Nueva Eps;900219765;IPS SALUD ANTIOQUIA LTDA;Capitación ; 20,687,450.00   ; 20,687,450.00   
05579;ANTIOQUIA;PUERTO BERRIO;EPSS40;Savia Salud;900438216;CLINICA GENEZEN S.A.S;Capitación ; 374,610,224.00   ; 374,610,224.00   
05579;ANTIOQUIA;PUERTO BERRIO;EPSS41;Nueva Eps;900219765;IPS SALUD ANTIOQUIA LTDA;Capitación ; 61,860,050.00   ; 61,860,050.00   
05579;ANTIOQUIA;PUERTO BERRIO;ESS024;Coosalud;900438216;CLINICA GENEZEN S.A.S;Capitación ; 37,152,172.00   ; 37,152,172.00   
05585;ANTIOQUIA;PUERTO NARE;EPSS37;Nueva Eps;890985810;EMPRESA SOCIAL DEL ESTADO HOSPITAL OCTAVIO OLIVARES;Capitación ; 31,868,350.00   ; 31,868,350.00   
05585;ANTIOQUIA;PUERTO NARE;EPSS40;Savia Salud;890985810;EMPRESA SOCIAL DEL ESTADO HOSPITAL OCTAVIO OLIVARES;Capitación ; 104,237,241.00   ; 104,237,241.00   
05585;ANTIOQUIA;PUERTO NARE;ESS024;Coosalud;890985810;EMPRESA SOCIAL DEL ESTADO HOSPITAL OCTAVIO OLIVARES;Capitación ; 19,420,000.00   ; 19,420,000.00   
05591;ANTIOQUIA;PUERTO TRIUNFO;EPSS40;Savia Salud;890982091;E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS;Capitación ; 183,143,558.00   ; 183,143,558.00   
05604;ANTIOQUIA;REMEDIOS;EPSS37;Nueva Eps;890985092;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL;Capitación ; 44,179,856.00   ; 44,179,856.00   
05604;ANTIOQUIA;REMEDIOS;EPSS40;Savia Salud;890985092;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL;Capitación ; 145,066,276.00   ; 145,066,276.00   
05604;ANTIOQUIA;REMEDIOS;ESS024;Coosalud;890985092;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL;Capitación ; 355,578,537.00   ; 355,578,537.00   
05607;ANTIOQUIA;RETIRO;EPSS37;Nueva Eps;890982124;FUNDACION HOSPITAL SAN JUAN DE DIOS DE EL RETIRO;Capitación ; 21,871,759.00   ; 21,871,759.00   
05607;ANTIOQUIA;RETIRO;EPSS40;Savia Salud;890982124;FUNDACION HOSPITAL SAN JUAN DE DIOS DE EL RETIRO;Capitación ; 65,692,456.00   ; 65,692,456.00   
05615;ANTIOQUIA;RIONEGRO;EPSS40;Savia Salud;890907254;HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA;Capitación ; 798,086,215.00   ; 798,086,215.00   
05628;ANTIOQUIA;SABANALARGA;EPSS40;Savia Salud;890982140;E.S.E. HOSPITAL SAN PEDRO;Capitación ; 148,483,200.00   ; 148,483,200.00   
05628;ANTIOQUIA;SABANALARGA;ESS024;Coosalud;890982140;E.S.E. HOSPITAL SAN PEDRO;Capitación ; 8,891,599.00   ; 8,891,599.00   
05631;ANTIOQUIA;SABANETA;EPSS37;Nueva Eps;800228773;COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO;Capitación ; 10,708,560.00   ; 10,708,560.00   
05631;ANTIOQUIA;SABANETA;EPSS40;Savia Salud;800123106;ESE HOSPITAL VENANCIO DIAZ DIAZ;Capitación ; 173,496,996.00   ; 173,496,996.00   
05642;ANTIOQUIA;SALGAR;EPSS40;Savia Salud;890981424;E.S.E. HOSPITAL SAN JOSE;Capitación ; 187,403,166.00   ; 187,403,166.00   
05647;ANTIOQUIA;SAN ANDRES;EPSS40;Savia Salud;890982113;EMPRESA SOCIAL DEL ESTADO HOSPITAL GUSTAVO GONZALEZ OCHOA;Capitación ; 86,333,480.00   ; 86,333,480.00   
05649;ANTIOQUIA;SAN CARLOS;EPSS10;Suramericana;890981561;E.S.E. HOSPITAL SAN VICENTE DE PAÚL;Capitación ; 53,252,298.00   ; 53,252,298.00   
05649;ANTIOQUIA;SAN CARLOS;EPSS37;Nueva Eps;890981561;E.S.E. HOSPITAL SAN VICENTE DE PAÚL;Capitación ; 18,807,225.00   ; 18,807,225.00   
05649;ANTIOQUIA;SAN CARLOS;EPSS40;Savia Salud;890981561;E.S.E. HOSPITAL SAN VICENTE DE PAÚL;Capitación ; 159,953,083.00   ; 159,953,083.00   
05652;ANTIOQUIA;SAN FRANCISCO;EPSS40;Savia Salud;800133887;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS;Capitación ; 112,631,597.00   ; 112,631,597.00   
05656;ANTIOQUIA;SAN JERONIMO;EPSS10;Suramericana;890981848;E.S.E. HOSPITAL SAN LUIS BELTRAN;Capitación ; 29,364,736.00   ; 29,364,736.00   
05656;ANTIOQUIA;SAN JERONIMO;EPSS37;Nueva Eps;890981848;E.S.E. HOSPITAL SAN LUIS BELTRAN;Capitación ; 38,085,840.00   ; 38,085,840.00   
05656;ANTIOQUIA;SAN JERONIMO;EPSS40;Savia Salud;890981848;E.S.E. HOSPITAL SAN LUIS BELTRAN;Capitación ; 122,166,484.00   ; 122,166,484.00   
05658;ANTIOQUIA;SAN JOSE DE LA MONTANA;EPSS40;Savia Salud;890984427;E.S.E. HOSPITAL LAUREANO PINO;Capitación ; 24,303,846.00   ; 24,303,846.00   
05659;ANTIOQUIA;SAN JUAN DE URABA;CCF033;Familiar de Colombia;800143438;E.S.E. HOSPITAL HECTOR ABAD GOMEZ;Capitación ; 33,043,560.00   ; 33,043,560.00   
05659;ANTIOQUIA;SAN JUAN DE URABA;EPSS40;Savia Salud;800143438;E.S.E. HOSPITAL HECTOR ABAD GOMEZ;Capitación ; 379,346,400.00   ; 379,346,400.00   
05659;ANTIOQUIA;SAN JUAN DE URABA;EPSS41;Nueva Eps;800143438;E.S.E. HOSPITAL HECTOR ABAD GOMEZ;Capitación ; 22,224,668.00   ; 22,224,668.00   
05660;ANTIOQUIA;SAN LUIS;EPSS37;Nueva Eps;890982091;E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS;Capitación ; 31,320,154.00   ; 31,320,154.00   
05660;ANTIOQUIA;SAN LUIS;EPSS40;Savia Salud;890982091;E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS;Capitación ; 219,057,607.00   ; 219,057,607.00   
05664;ANTIOQUIA;SAN PEDRO;EPSS37;Nueva Eps;800014405;ESE HOSPITAL SANTA ISABEL;Capitación ; 47,993,862.00   ; 47,993,862.00   
05664;ANTIOQUIA;SAN PEDRO;EPSS40;Savia Salud;800014405;ESE HOSPITAL SANTA ISABEL;Capitación ; 229,691,323.00   ; 229,691,323.00   
05665;ANTIOQUIA;SAN PEDRO DE URABA;EPSS37;Nueva Eps;890985660;E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ;Capitación ; 5,790,665.00   ; 5,790,665.00   
05665;ANTIOQUIA;SAN PEDRO DE URABA;EPSS40;Savia Salud;890985660;E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ;Capitación ; 717,618,640.00   ; 717,618,640.00   
05665;ANTIOQUIA;SAN PEDRO DE URABA;EPSS41;Nueva Eps;890985660;E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ;Capitación ; 93,272,355.00   ; 93,272,355.00   
05665;ANTIOQUIA;SAN PEDRO DE URABA;ESS024;Coosalud;890985660;E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ;Capitación ; 42,681,888.00   ; 42,681,888.00   
05667;ANTIOQUIA;SAN RAFAEL;EPSS37;Nueva Eps;891982128;E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO;Capitación ; 26,861,280.00   ; 26,861,280.00   
05667;ANTIOQUIA;SAN RAFAEL;EPSS40;Savia Salud;891982128;E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO;Capitación ; 214,529,660.00   ; 214,529,660.00   
05670;ANTIOQUIA;SAN ROQUE;EPSS37;Nueva Eps;890906211;E.S.E. HOSPITAL MUNICIPAL SAN ROQUE;Capitación ; 34,667,226.00   ; 34,667,226.00   
05670;ANTIOQUIA;SAN ROQUE;EPSS40;Savia Salud;890906211;E.S.E. HOSPITAL MUNICIPAL SAN ROQUE;Capitación ; 304,206,110.00   ; 304,206,110.00   
05674;ANTIOQUIA;SAN VICENTE;EPSS37;Nueva Eps;890983738;HOSPITAL DEL MUNICIPIO DE SAN VICENTE ANTIOQUIA;Capitación ; 19,358,877.00   ; 19,358,877.00   
05674;ANTIOQUIA;SAN VICENTE;EPSS40;Savia Salud;890983738;HOSPITAL DEL MUNICIPIO DE SAN VICENTE ANTIOQUIA;Capitación ; 261,184,036.00   ; 261,184,036.00   
05679;ANTIOQUIA;SANTA BARBARA;EPSS40;Savia Salud;890905198;EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA;Capitación ; 173,653,351.00   ; 173,653,351.00   
05679;ANTIOQUIA;SANTA BARBARA;ESS024;Coosalud;890905198;EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA;Capitación ; 96,308,502.00   ; 96,308,502.00   
05686;ANTIOQUIA;SANTA ROSA DE OSOS;EPSS37;Nueva Eps;800228773;COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO;Capitación ; 8,202,828.00   ; 8,202,828.00   
05686;ANTIOQUIA;SANTA ROSA DE OSOS;EPSS40;Savia Salud;901249947;CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS;Capitación ; 290,311,306.00   ; 290,311,306.00   
05690;ANTIOQUIA;SANTO DOMINGO;EPSS40;Savia Salud;890906560;ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO;Capitación ; 178,596,256.00   ; 178,596,256.00   
05697;ANTIOQUIA;SANTUARIO;EPSS37;Nueva Eps;890980326;HOSPITAL SAN JUAN DE DIOS EL SANTUARIO;Capitación ; 81,497,878.00   ; 81,497,878.00   
05697;ANTIOQUIA;SANTUARIO;EPSS40;Savia Salud;890980326;HOSPITAL SAN JUAN DE DIOS EL SANTUARIO;Capitación ; 347,100,991.00   ; 347,100,991.00   
05736;ANTIOQUIA;SEGOVIA;EPSS37;Nueva Eps;800080586;ESE HOSPITAL SAN JUAN DE DIOS;Capitación ; 54,143,458.00   ; 54,143,458.00   
05736;ANTIOQUIA;SEGOVIA;EPSS40;Savia Salud;800080586;ESE HOSPITAL SAN JUAN DE DIOS;Capitación ; 254,928,568.00   ; 254,928,568.00   
05736;ANTIOQUIA;SEGOVIA;ESS024;Coosalud;800080586;ESE HOSPITAL SAN JUAN DE DIOS;Capitación ; 300,417,064.00   ; 300,417,064.00   
05756;ANTIOQUIA;SONSON;EPSS10;Suramericana;890980003;EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS;Capitación ; 35,493,731.00   ; 35,493,731.00   
05756;ANTIOQUIA;SONSON;EPSS37;Nueva Eps;890980003;EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS;Capitación ; 64,794,653.00   ; 64,794,653.00   
05756;ANTIOQUIA;SONSON;EPSS40;Savia Salud;890980003;EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS;Capitación ; 473,359,589.00   ; 473,359,589.00   
05761;ANTIOQUIA;SOPETRAN;EPSS37;Nueva Eps;890982184;EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN;Capitación ; 26,655,860.00   ; 26,655,860.00   
05761;ANTIOQUIA;SOPETRAN;EPSS40;Savia Salud;890982184;EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN;Capitación ; 193,169,552.00   ; 193,169,552.00   
05789;ANTIOQUIA;TAMESIS;EPSS37;Nueva Eps;890980855;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS;Capitación ; 14,707,818.00   ; 14,707,818.00   
05789;ANTIOQUIA;TAMESIS;EPSS40;Savia Salud;890980855;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS;Capitación ; 33,840,516.00   ; 33,840,516.00   
05789;ANTIOQUIA;TAMESIS;ESS024;Coosalud;890980855;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS;Capitación ; 169,896,460.00   ; 169,896,460.00   
05790;ANTIOQUIA;TARAZA;EPSS37;Nueva Eps;890984696;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO;Capitación ; 10,039,578.00   ; 10,039,578.00   
05790;ANTIOQUIA;TARAZA;EPSS40;Savia Salud;890984696;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO;Capitación ; 212,923,563.00   ; 212,923,563.00   
05790;ANTIOQUIA;TARAZA;ESS024;Coosalud;890984696;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO;Capitación ; 347,182,913.00   ; 347,182,913.00   
05809;ANTIOQUIA;TITIRIBI;EPSS40;Savia Salud;890980346;E.S.E. HOSPITAL SAN JUAN DE DIOS DE TITIRIBÍ;Capitación ; 67,017,397.00   ; 67,017,397.00   
05819;ANTIOQUIA;TOLEDO;EPSS40;Savia Salud;800139704;E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES;Capitación ; 83,747,088.00   ; 83,747,088.00   
05837;ANTIOQUIA;TURBO;CCF033;Familiar de Colombia;890981137;EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA;Capitación ; 23,676,991.00   ; 23,676,991.00   
05837;ANTIOQUIA;TURBO;EPSS37;Nueva Eps;811045925;SALUD DARIEN I.P.S. S.A.;Capitación ; 102,413,772.00   ; 102,413,772.00   
05837;ANTIOQUIA;TURBO;EPSS40;Savia Salud;890981137;EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA;Capitación ; 950,893,690.00   ; 950,893,690.00   
05837;ANTIOQUIA;TURBO;EPSS41;Nueva Eps;890981137;EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA;Capitación ; 666,391,466.00   ; 666,391,466.00   
05842;ANTIOQUIA;URAMITA;ESS024;Coosalud;800065395;EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA;Capitación ; 105,339,963.00   ; 105,339,963.00   
05847;ANTIOQUIA;URRAO;EPSS37;Nueva Eps;890980971;EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ;Capitación ; 48,159,990.00   ; 48,159,990.00   
05847;ANTIOQUIA;URRAO;EPSS40;Savia Salud;890980971;EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ;Capitación ; 596,274,232.00   ; 596,274,232.00   
05854;ANTIOQUIA;VALDIVIA;ESS024;Coosalud;891982129;E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA;Capitación ; 262,755,504.00   ; 262,755,504.00   
05856;ANTIOQUIA;VALPARAISO;EPSS40;Savia Salud;890980828;E.S.E. HOSPITAL SAN JUAN DE DIOS;Capitación ; 51,399,020.00   ; 51,399,020.00   
05858;ANTIOQUIA;VEGACHI;EPSS40;Savia Salud;800114286;E.S.E. HOSPITAL SAN CAMILO DE LELIS;Capitación ; 247,827,926.00   ; 247,827,926.00   
05861;ANTIOQUIA;VENECIA;EPSS37;Nueva Eps;890980367;E.S.E. HOSPITAL SAN RAFAEL DE VENECIA;Capitación ; 23,309,774.00   ; 23,309,774.00   
05861;ANTIOQUIA;VENECIA;EPSS40;Savia Salud;890980367;E.S.E. HOSPITAL SAN RAFAEL DE VENECIA;Capitación ; 116,877,854.00   ; 116,877,854.00   
05873;ANTIOQUIA;VIGIA DEL FUERTE;EPSI03;Asociación Indígena del Cauca;811020943;EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO;Capitación ; 29,280,155.00   ; 29,280,155.00   
05873;ANTIOQUIA;VIGIA DEL FUERTE;EPSS40;Savia Salud;811020943;EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO;Capitación ; 191,973,155.00   ; 191,973,155.00   
05887;ANTIOQUIA;YARUMAL;EPSS37;Nueva Eps;890981726;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL;Capitación ; 41,104,500.00   ; 41,104,500.00   
05887;ANTIOQUIA;YARUMAL;EPSS40;Savia Salud;890981726;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL;Capitación ; 437,787,732.00   ; 437,787,732.00   
05887;ANTIOQUIA;YARUMAL;ESS024;Coosalud;890981726;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL;Capitación ; 139,102,990.00   ; 139,102,990.00   
05890;ANTIOQUIA;YOLOMBO;EPSS37;Nueva Eps;890981536;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO;Capitación ; 27,180,909.00   ; 27,180,909.00   
05890;ANTIOQUIA;YOLOMBO;EPSS40;Savia Salud;890981536;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO;Capitación ; 165,576,932.00   ; 165,576,932.00   
05890;ANTIOQUIA;YOLOMBO;ESS024;Coosalud;890981536;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO;Capitación ; 137,752,830.00   ; 137,752,830.00   
05893;ANTIOQUIA;YONDO;EPSS40;Savia Salud;800014884;ESE HOSPITAL HÉCTOR ABAD GÓMEZ;Capitación ; 195,810,304.00   ; 195,810,304.00   
05895;ANTIOQUIA;ZARAGOZA;EPSI03;Asociación Indígena del Cauca;818002571;CENTRO MEDICO CUBIS S.A.S.;Capitación ; 26,989,817.00   ; 26,989,817.00   
05895;ANTIOQUIA;ZARAGOZA;EPSS37;Nueva Eps;818002571;CENTRO MEDICO CUBIS S.A.S.;Capitación ; 9,624,776.00   ; 9,624,776.00   
05895;ANTIOQUIA;ZARAGOZA;EPSS40;Savia Salud;818002571;CENTRO MEDICO CUBIS S.A.S.;Capitación ; 98,534,242.00   ; 98,534,242.00   
05895;ANTIOQUIA;ZARAGOZA;ESS024;Coosalud;818002571;CENTRO MEDICO CUBIS S.A.S.;Capitación ; 281,003,131.00   ; 281,003,131.00   
08001;ATLANTICO;BARRANQUILLA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 137,023,698.00   ; 137,023,698.00   
08001;ATLANTICO;BARRANQUILLA;CCF055;Cajacopi;901139193;MIRED BARRANQUILLA IPS S.A.S.;Capitación ; 2,564,353,526.00   ; 2,564,353,526.00   
08001;ATLANTICO;BARRANQUILLA;EPSS02;Salud Total;800003765;VIRREY SOLIS IPS SA;Capitación ; 1,500,490,846.00   ; 1,500,490,846.00   
08001;ATLANTICO;BARRANQUILLA;EPSS02;Salud Total;802017015;SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA;Capitación ; 77,676,446.00   ; 77,676,446.00   
08001;ATLANTICO;BARRANQUILLA;EPSS10;Suramericana;800237297;CENTRO DE VIDEO ENDOSCOPIA DIGESTIVA-CEVIED;Capitación ; 8,269,196.00   ; 8,269,196.00   
08001;ATLANTICO;BARRANQUILLA;EPSS10;Suramericana;811007832;SERVICIOS DE SALUD IPS SURAMERICANA S.A.S;Capitación ; 1,126,981,566.00   ; 1,126,981,566.00   
08001;ATLANTICO;BARRANQUILLA;EPSS10;Suramericana;830018305;FUNDACIÓN JAVERIANA DE SERVICIOS MEDICO ODONTOLOGICOS INTERUNIVERSITARIOS CARLOS MARQUEZ VILLEGAS-JAVESALUD;Capitación ; 212,232,669.00   ; 212,232,669.00   
08001;ATLANTICO;BARRANQUILLA;EPSS10;Suramericana;890102768;ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.;Capitación ; 145,395,034.00   ; 145,395,034.00   
08001;ATLANTICO;BARRANQUILLA;EPSS10;Suramericana;890116783;CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A;Capitación ; 11,816,839.00   ; 11,816,839.00   
08001;ATLANTICO;BARRANQUILLA;EPSS10;Suramericana;900227720;CENTRO NEUROLOGICO DEL NORTE;Capitación ; 30,856,955.00   ; 30,856,955.00   
08001;ATLANTICO;BARRANQUILLA;EPSS10;Suramericana;900277244;HELPHARMA SAS;Capitación ; 1,334,759,968.00   ; 1,334,759,968.00   
08001;ATLANTICO;BARRANQUILLA;EPSS10;Suramericana;901139193;MIRED BARRANQUILLA IPS S.A.S.;Capitación ; 504,856,055.00   ; 504,856,055.00   
08001;ATLANTICO;BARRANQUILLA;EPSS37;Nueva Eps;901139193;MIRED BARRANQUILLA IPS S.A.S.;Capitación ; 154,219,026.00   ; 154,219,026.00   
08001;ATLANTICO;BARRANQUILLA;EPSS41;Nueva Eps;901139193;MIRED BARRANQUILLA IPS S.A.S.;Capitación ; 1,288,087,597.00   ; 1,288,087,597.00   
08001;ATLANTICO;BARRANQUILLA;ESS024;Coosalud;901139193;MIRED BARRANQUILLA IPS S.A.S.;Capitación ; 2,671,597,869.00   ; 2,671,597,869.00   
08001;ATLANTICO;BARRANQUILLA;ESS207;Mutual Ser;802001904;IPS PEREZ RADIOLOGOS S.A.S.;Capitación ; 4,938,089.00   ; 4,938,089.00   
08001;ATLANTICO;BARRANQUILLA;ESS207;Mutual Ser;900219120;VIVA 1A IPS SA;Capitación ; 55,065,742.00   ; 55,065,742.00   
08001;ATLANTICO;BARRANQUILLA;ESS207;Mutual Ser;901139193;MIRED BARRANQUILLA IPS S.A.S.;Capitación ; 4,536,590,782.00   ; 4,536,590,782.00   
08078;ATLANTICO;BARANOA;CCF055;Cajacopi;890103002;EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA;Capitación ; 43,869,523.00   ; 43,869,523.00   
08078;ATLANTICO;BARANOA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 5,480,454.00   ; 5,480,454.00   
08078;ATLANTICO;BARANOA;CCF055;Cajacopi;900724921;CLINICA SANTA MARTA RL SAS;Capitación ; 7,519,316.00   ; 7,519,316.00   
08078;ATLANTICO;BARANOA;CCF055;Cajacopi;901104576;CEMEGS IPS S.A.S;Capitación ; 12,405,009.00   ; 12,405,009.00   
08078;ATLANTICO;BARANOA;EPSS37;Nueva Eps;890103002;EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA;Capitación ; 17,139,554.00   ; 17,139,554.00   
08078;ATLANTICO;BARANOA;EPSS41;Nueva Eps;890103002;EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA;Capitación ; 376,898,691.00   ; 376,898,691.00   
08078;ATLANTICO;BARANOA;ESS024;Coosalud;890103002;EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA;Capitación ; 346,664,024.00   ; 346,664,024.00   
08078;ATLANTICO;BARANOA;ESS024;Coosalud;901536799;EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO;Capitación ; 517,216.00   ; 517,216.00   
08078;ATLANTICO;BARANOA;ESS207;Mutual Ser;890103002;EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA;Capitación ; 49,044,734.00   ; 49,044,734.00   
